22_M139-15_IntMac	23_M139-15_AlvMac	26_M163-10_IntMac	27_M163-10_AlvMac	30_M59-16_IntMac	31_M59-16_AlvMac
SENP7	7.07437609136794	6.41594745998655	6.96974124203119	6.10033386199183	6.37829536789635	5.95143484316607
IMPG2	0	0	0	0	0	0
ENSMMUG00000057768	0	0	0	0	0	0
ABI3BP	0.928151881477622	1.01365183502844	0.879902550356355	1.08896358000397	0.87903902317897	1.1395853030279
TFG	10.5582015483481	10.6428170980062	10.2037753193841	10.3825159040416	10.6693931779776	10.5988287968606
ADGRG7	1.4367922321883	2.06563632769633	1.44451150676246	2.12169067504601	1.44223435554168	1.44120091149115
TMEM45A	2.74083418968526	3.07183569494286	2.87509389586569	3.06845811025888	2.42811342799278	2.78881868309631
LNP1	3.25387262368185	2.94113133978413	3.38929600390925	2.76232495607681	3.73036362837191	2.76760276811483
TOMM70	8.834825703442	9.37684780084217	8.29560774648336	9.35061008266976	8.99967697235535	9.54346402793386
NIT2	9.0644106475515	9.86110679192607	9.19667722528371	9.75067717391566	9.06314726360215	9.98490420581787
TBC1D23	9.10323009510067	9.29055647720127	9.05361169199476	9.48162324868422	9.31093449452058	9.19103385627555
ENSMMUG00000002946	0	0	0	0	0	0
CMSS1	4.05009380129508	6.27366969194615	4.55301989732528	5.97952962768254	4.96423815243242	6.52591793816237
FILIP1L	5.6002241844384	7.5216854296598	5.39124849290511	7.08261661169769	6.82371035145277	7.23099688890766
COL8A1	0.619626814781654	0.667172867026782	0.74776777560304	0.830279522518363	0.621320250313141	0.787062152497069
ENSMMUG00000032091	3.89263337522008	3.76801733510258	3.86889892187289	3.68126255372961	3.79148760227688	4.04173780618409
ENSMMUG00000054113	0	0	0	0	0	0
DCBLD2	5.23701161590333	5.61697421788779	3.83971566347056	5.10228139638902	4.14817429811685	5.40018531413233
ST3GAL6	8.76596107393908	9.69574658006638	6.72206197280447	8.83607013661981	7.82571223682206	9.38414337956376
CPOX	7.72447132872494	7.58206833442895	7.49021706674755	7.09259478387427	7.60349772905237	7.97285899184672
ENSMMUG00000057806	-1.97566712310515	-1.95974201399873	-1.97335351878432	-1.9745266231703	-1.9739894106081	-1.97428968346533
GPR15	0	0	0	0	0	0
CLDND1	9.85644975014947	9.4788135799837	10.0677552612066	9.61967879799796	10.0491517456682	9.64450723311479
OR5K2	0	0	0	0	0	0
OR5K1	0	0	0	0	0	0
ENSMMUG00000058177	0	0	0	0	0	0
OR5H2	0	0	0	0	0	0
OR5H14	0	0	0	0	0	0
ENSMMUG00000064254	0	0	0	0	0	0
GABRR3	-0.219948106670428	-0.317453942949338	-0.192639906793292	-0.316638549337839	-0.25642293957216	-0.316513224829916
ENSMMUG00000058449	0	0	0	0	0	0
RIOX2	7.43983789548371	8.02655770611627	7.76971820151822	7.92746900167792	7.69131377551624	8.01860711900574
ARL6	8.17223144669549	10.1502420761137	8.36991091849822	10.4201107093709	7.9744987460742	10.1885380759816
EPHA6	0	0	0	0	0	0
ENSMMUG00000012920	-1.46828583967477	-1.50711170170881	-1.50057405163087	-1.50324783134551	-1.46446193986223	-1.50270779025087
NSUN3	6.39140494985779	6.34377529152912	6.8340785616076	6.65287356158108	6.53371240677838	6.14976998093677
ENSMMUG00000050792	0	0	0	0	0	0
ENSMMUG00000057255	2.74087462896196	2.83067050074753	2.61450704425216	2.64032233836388	2.84587536585089	2.95062030017422
ENSMMUG00000055230	0	0	0	0	0	0
ARL13B	7.13883069666825	7.07040841435575	7.04727343294073	6.95669319852872	7.21826320688877	7.23179479233731
STX19	-1.97566712310515	-1.95974201399873	-1.97335351878432	-1.9745266231703	-1.9739894106081	-1.97428968346533
PROS1	8.98868263978981	13.1835994310009	9.52356828536606	12.9362226076995	9.24171437508072	13.2456588405992
ENSMMUG00000058321	0	0	0	0	0	0
EPHA3	0	0	0	0	0	0
CSNKA2IP	0	0	0	0	0	0
ENSMMUG00000049786	4.10287858836377	3.95639974831858	3.12561460751983	3.38292893920611	3.88919982057967	4.40357785435745
C2H3orf38	8.01727260718395	8.56956603605251	7.9782612741239	8.19712026307181	8.26345749069786	8.35940830846154
ZNF654	8.32290916905536	8.71669115104606	8.26664947240134	8.42952643965613	8.14955276766276	8.28143682584224
CGGBP1	10.4923846008152	10.5072719415506	10.4793402004532	10.2218524024108	10.6352604522467	10.2967196485041
HTR1F	1.09851390635183	1.28031875900485	1.89876465009493	1.10148725240877	1.10299405385173	1.18179326807786
POU1F1	2.06418230910032	2.60678799767242	2.07971391315027	2.37292183311726	2.32147658655601	3.31925970017988
CHMP2B	10.023140837736	9.94160590396691	9.92535488238562	10.0924174045471	9.80105130014203	9.86070946864638
VGLL3	2.12565212237472	2.5820104706042	2.14179940474815	3.0236295616182	2.13706660378923	3.22419300955274
CADM2	0	0	0	0	0	0
ENSMMUG00000049535	0	0	0	0	0	0
ENSMMUG00000057275	0	0	0	0	0	0
GBE1	9.16566108489421	9.6293900076142	9.1269576640968	9.76312213488218	8.63678490540175	9.25114284692956
ENSMMUG00000049913	0	0	0	0	0	0
ENSMMUG00000064882	2.30305793371696	2.45766876142157	2.60229027963792	2.47111058777925	2.39004818708725	2.43192690528189
ROBO1	-0.0539125057201393	0.118718487577835	-0.0524676482878327	-0.0532412472550793	-0.0528978754728835	0.108992576259112
ENSMMUG00000056687	0	0	0	0	0	0
ENSMMUG00000064687	0	0	0	0	0	0
ENSMMUG00000054570	0	0	0	0	0	0
ENSMMUG00000061240	0	0	0	0	0	0
ROBO2	4.20178589521518	3.50888051676676	2.91280689050597	2.53448072745548	2.95735097783952	2.80254359306013
ENSMMUG00000060018	2.31790780101277	2.17363595412112	2.44113238189903	2.35352081223385	2.15933435976568	2.36127253504663
ENSMMUG00000052831	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
ENSMMUG00000011029	0	0	0	0	0	0
ZNF595	5.34171483509036	6.06827726502602	4.49806651771864	5.15317103398044	5.52005740353944	5.48779195129689
ENSMMUG00000047256	1.12348275733993	1.16067820097489	1.02690131927946	1.23650027070226	1.14457914282764	1.19279735800354
ENSMMUG00000039020	6.00218123306932	6.52016032122162	5.69073532801287	6.43713444148385	6.47048819936852	5.63171726811305
PIGG	8.46659031507835	8.72602187789835	8.44160606521435	9.23262629871468	8.61866322995481	9.13145199956884
TMEM271	0	0	0	0	0	0
PDE6B	-1.9583338519287	-1.97651392284458	-1.97345269159784	-1.97470467937813	-1.97413134287769	-1.9744518070687
ENSMMUG00000044585	9.91303659787593	9.76497742552379	9.85019001102048	9.68059610646841	9.62669368978665	10.0101159956962
MYL5	-1.00821092884901	-1.14249954974588	-1.13614305153333	-1.13965690205392	-1.13804776593275	-1.13894718626426
SLC49A3	0.62120050048892	0.862784554798215	0.624334052588901	0.622660457597544	0.623404475952175	1.006328610406
PCGF3	7.39835444355888	6.85453024581145	7.25764206161282	7.1623602329431	6.88480246520356	6.9347683991438
CPLX1	-1.9583338519287	-1.97651392284458	-1.97345269159784	-1.97470467937813	-1.97413134287769	-1.9744518070687
GAK	10.5666146984326	10.3072876345417	10.5319218173401	10.476815286557	10.6006782671491	10.0633939061232
TMEM175	7.8021724021526	8.13097282664446	8.139373102959	8.25590337874733	8.46655632825714	8.20466025039788
DGKQ	7.72570340850136	7.69001449246419	7.61109544048224	7.84380992699998	8.22354122399974	7.66360635467722
IDUA	8.72233261481694	8.87673395205334	8.31840754593001	8.39806606086252	9.26100056288314	8.95559482576457
SLC26A1	3.52407902560967	4.11619255587368	3.78150812419338	4.00467839330195	3.07534161904042	3.72280380980705
FGFRL1	3.89848419508786	6.03901949767859	3.52506902563353	6.19188192995476	4.41281675925028	6.4648485939524
RNF212	-0.649388332253267	-0.649586491591162	-0.64843271327272	-0.64894442256851	-0.589012032309011	-0.487067448748311
SPON2	6.11184300567902	5.89531418148265	4.25818320450587	3.83574660789177	6.45538186306098	6.27255538162767
CTBP1	10.750585937022	10.2822147696416	10.8095398902334	10.2788089552576	11.047021165405	10.4372527486177
MAEA	9.56742277304603	9.75217202438583	10.4192117436839	9.60486971117686	9.73861483916388	9.73047803580149
UVSSA	6.68688021830953	6.36440049875738	7.0753831872843	6.22582848337242	6.87001826071385	5.69301304737466
NKX1-1	0	0	0	0	0	0
FAM53A	6.04036428867852	6.26408833904598	5.65571521428319	6.05219736575757	6.08594623969644	5.85600655823182
SLBP	8.76578044561019	8.47077562114238	9.26891283731263	8.46907405371107	8.49805124341688	8.43821690415856
TMEM129	10.363305312071	9.89332694453783	10.1877892904395	9.93535061312926	10.099197092227	9.37097096577689
TACC3	10.1643325055807	8.98578450509255	10.606806328156	9.15507807066453	10.5519818495835	8.53817194611706
FGFR3	1.89680592060736	1.96709818176523	2.00608390828938	1.81674318279746	1.69622920598827	2.06966907939076
LETM1	9.61226049560656	9.84208313093129	9.08719003732798	9.38768011154627	9.36626080248717	9.35715292217519
NSD2	7.88710806447246	8.66334503314328	7.68161029430039	8.74228573950312	8.3941322894429	8.36121776992884
NELFA	8.16323282189843	7.8293361863866	7.98225191089071	7.85042871476253	8.24911884305303	8.19685364906834
ENSMMUG00000003234	4.32888938658497	3.93440321377671	4.42583446219068	3.57111994878217	4.86642721762024	4.49608697355885
C4orf48	1.4939173604181	1.38495188323292	1.84328338533072	1.34642625597253	1.35144976053918	1.27954341706725
POLN	6.37578127633787	6.81587903372225	5.67377518637363	6.89824229044906	6.31890410415848	6.74071236342984
ENSMMUG00000055448	0	0	0	0	0	0
MXD4	10.3731095764149	9.08600122252381	10.7470496111293	9.34433130403427	10.530234240217	9.04271768063738
ZFYVE28	2.64398783611086	2.35767784221073	3.13378368302309	2.37919752604382	3.16198533118581	2.58284121291215
CFAP99	0	0	0	0	0	0
RNF4	9.74641700604445	9.67010646043195	9.79888114768006	9.69541682784127	9.94355821617191	9.86948803685039
FAM193A	8.29660671548111	7.95763260637303	7.82437536488475	7.91788257701452	8.24648380669245	7.65167544030569
TNIP2	11.0279145320791	9.82514742956542	11.3325816914779	10.0439186362499	11.0895546475173	9.99475877790401
SH3BP2	11.4515344699173	11.6177745596015	11.263134833023	11.4577902260735	11.5960732866312	11.6641674832817
ADD1	11.938992676663	11.659779414762	12.0194882848008	11.7505621035691	12.0467498464973	11.5403186423593
ENSMMUG00000008383	9.03116077246539	9.28266659951691	8.96304312080243	9.31136579084062	8.96678511167622	9.43697866522539
NOP14	8.94303552442782	9.17321503440021	8.4866965002276	9.2593895477247	9.17712501534438	9.23322144486773
HTT	8.25718997369273	8.44348151904911	8.33171660618203	8.95142283266824	8.6655247129248	8.84854485848411
MSANTD1	0.350338300938502	0.295579787583816	0.367375118098075	0.358295460515326	0.579895852904076	0.297283783689599
RGS12	6.9091446504004	7.37158908857029	4.89464112149591	7.38220658352309	5.75726530005943	7.55831894955213
HGFAC	-1.97662590179541	-1.97732131972422	-1.97372563378485	-1.97519620379247	-1.97452276953449	-1.95424050508409
DOK7	1.08293153659648	0.996087452608847	1.00697456327113	1.00222106025903	1.00434513541833	2.13611493944564
ENSMMUG00000050948	0	0	0	0	0	0
ENSMMUG00000059133	2.06932454304606	2.7666938861398	2.44152022787259	3.48258273792315	2.08225972900608	2.1739235942882
LRPAP1	10.7262518940693	12.3789910140935	11.6519960070493	12.8762223236706	11.2072054974908	12.8214875433384
ADRA2C	0	0	0	0	0	0
HMX1	0	0	0	0	0	0
CPZ	-0.328320200110725	-0.00955186960474913	-0.32673921331334	-0.327584107906856	-0.327208640422657	-0.327420844316893
GPR78	0	0	0	0	0	0
ENSMMUG00000058760	0	0	0	0	0	0
TRMT44	7.05569126449355	7.19559369015813	7.27719116818354	7.05161356006845	6.68703290043308	7.09210713773953
ACOX3	7.81783353851099	7.91938687577403	8.4256886611128	8.41390359002121	7.78695303386279	7.90076852032788
HTRA3	-1.97649709416845	-1.97717357602366	-1.9736757998027	-1.9550101797761	-1.97445122972539	-1.97481739351264
SH3TC1	11.4976092215638	11.1466772744044	11.5925614403537	10.7361064018437	11.7529380973325	10.8503205529057
ABLIM2	1.20495894913689	1.62185272289179	1.28039897279181	1.43460695969546	1.3363101965199	1.27204773757771
AFAP1	3.24599974433033	9.07037081593611	4.03898522654416	6.78029163758038	2.96617096341044	8.25131944628549
SORCS2	0.849950756183401	0.913743505796011	0.855169486664688	0.929391585629439	0.853628818844447	1.58796989745097
PSAPL1	0	0	0	0	0	0
GRPEL1	9.32569329162461	9.43297055746633	9.42099317967216	9.6370656584334	9.81238537897533	9.84698573519913
TADA2B	7.59947439604338	7.14123100418562	7.87418255839919	7.426360168021	7.54240192743245	7.41760297785991
ENSMMUG00000017001	0	0	0	0	0	0
TBC1D14	10.4068564466443	9.63613489635023	11.0486870463087	9.86612608545749	10.3713071359394	9.48769159840029
KIAA0232	10.2363324925791	9.45129742144224	9.79108727147083	9.68584326097081	9.77017812975486	9.2336284806663
BLOC1S4	7.9137925722655	8.24171913425537	7.72519102293059	8.1415493596498	8.15851050292195	8.4069779587608
MRFAP1L1	8.0737752960257	8.21918198000674	7.73218271335171	7.88560542571245	8.48334648019903	8.20197234459754
S100P	9.54722774689726	8.09763753508162	7.47543499697325	5.2887256681695	9.57544233605749	9.0536599917144
ENSMMUG00000064424	3.17124609472943	2.83574142307004	2.68986128496821	2.85794357761292	2.61773347311338	3.02967450590599
ENSMMUG00000060097	0.761154401032896	0.811388784098826	0.955142419585393	0.982737646524835	0.942861783615129	0.762855501312857
MRFAP1	11.5740944432778	10.9800503670529	11.4774959313836	10.9549993710681	11.2738435182611	10.9526195142156
MAN2B2	11.2100592666318	11.6194024567283	10.5903622266463	10.7609002945536	10.8991110007088	11.420026133425
PPP2R2C	0.978410548218366	0.848998995894096	0.841160317238498	0.771920757058222	0.715165572963535	0.714822699549243
WFS1	9.1270546825968	9.99501111006551	9.66836173603774	9.71784562835493	9.58319903907068	9.8351077258832
JAKMIP1	1.30180442162456	1.03160090008002	1.16239796706654	1.09185361947412	1.15354941889286	1.20192157987519
ENSMMUG00000023152	0	0	0	0	0	0
CRMP1	-1.50628410110244	-1.50758582366793	-1.50085521559504	-1.42626775091325	-1.50234733932392	-1.50305193126657
EVC	1.3645383719807	1.51007445944182	1.60105467081168	4.01070772888684	1.40039127084647	1.39389823876878
EVC2	2.05132665986613	2.02490614845737	5.48003404364418	6.13302995980032	2.13199210106515	2.11748821191727
STK32B	-0.819562750045234	-0.688209077975244	-0.755623156534543	-0.819177097949061	-0.818979742712145	-0.819091335699103
CYTL1	-1.43643655333799	-1.50559030141264	-1.49967174051685	-1.50209232404065	-1.50098383967012	-1.5016034226668
MSX1	0	0	0	0	0	0
ENSMMUG00000065275	0	0	0	0	0	0
STX18	9.04922267900971	8.76489088838401	8.63590327062746	8.45769917440416	8.69443968217501	8.5528548916605
NSG1	1.56456272192874	1.51175583596962	1.46334207583815	1.5930691345317	1.39621490397906	1.39375535641431
ZBTB49	6.09938508943914	7.32889448803021	6.6764575775181	6.62099150983224	7.65996646145033	7.20701107348591
LYAR	8.10287801549064	9.36968940020572	8.20249819854615	9.40986305913384	8.58913683531728	9.53330865196031
TMEM128	8.96135496923913	9.12167072399477	9.06360737505905	9.18463465541496	8.99683215611669	9.05818546364994
OTOP1	0	0	0	0	0	0
DRD5	0	0	0	0	0	0
SLC2A9	3.86951689697893	3.62415520313691	3.33286561648718	4.10184307325273	3.75076201147345	4.41562083028508
WDR1	12.979011274699	12.6223570774601	12.8508026750569	12.6439864583665	12.9498795113559	12.6675132227702
ZNF518B	8.61363907932783	7.68985593372272	8.27365360586537	7.87388006678905	8.35817342042483	7.75571951012874
CLNK	1.40087081013776	1.46707197748447	2.33019354504985	1.68904764908304	1.40681735540686	1.48792386669424
ENSMMUG00000049640	0	0	0	0	0	0
HS3ST1	4.84996504301579	6.44978972703804	4.35577699616015	5.35496245040059	3.91571164933773	4.84364728568309
ENSMMUG00000055223	0	0	0	0	0	0
ENSMMUG00000057905	0	0	0	0	0	0
RAB28	8.90038989394225	8.2523222971393	9.37473841598535	8.56710741434387	8.93916475760062	8.08689383372669
NKX3-2	0	0	0	0	0	0
BOD1L1	9.00004033875938	8.84106420657498	9.08271630249625	8.96238079178143	9.26300241980179	9.00838342787497
ENSMMUG00000051707	0	0	0	0	0	0
ENSMMUG00000059742	4.04962040779695	3.59612383957138	3.70874752917937	3.55468727148887	4.09395758556465	3.74030933358267
CPEB2	6.54100369782389	6.71100522870366	6.89253633112784	6.86292700018056	6.76836106153429	6.35277134047319
C1QTNF7	0	0	0	0	0	0
CC2D2A	3.98236449026458	3.41939890577912	5.94322734367422	5.19733112473765	4.94949663981528	4.24160980455879
FBXL5	10.8347921605504	10.8902494612718	11.1849595775237	10.8770116148505	11.0364880485646	10.5251953575154
BST1	6.83276059507414	5.68600363444004	7.51657021364212	6.38806205969053	7.46991258272577	5.33242509682952
CD38	8.4312036063003	5.5089247395737	6.7278492150029	5.81568707554776	7.11133291520602	4.16194797684646
FGFBP1	0	0	0	0	0	0
FGFBP2	-0.0123874002751296	-0.110082497052024	-0.0442601010543532	-0.109138634526186	-0.108804861195654	0.0538438254187378
PROM1	-0.968382880715422	-0.789679716011499	-0.964095621687466	-0.96800041233488	-0.966414613874671	-0.967509659264369
TAPT1	8.35078641796428	8.31984779372822	8.47966480177605	8.07328895396313	8.32614899974678	8.16275192932061
LDB2	1.72381151246433	1.38618728748983	1.70578804388325	1.45415234704107	1.73539085217013	1.39025800100176
QDPR	9.73069245098052	9.97675066706536	9.98593318191535	10.1172952531432	9.70162770996219	10.1003072779841
CLRN2	0	0	0	0	0	0
ENSMMUG00000064012	0	0	0	0	0	0
LAP3	12.662699385753	12.3669258300713	12.3713628322632	12.7220932420767	12.0640846735211	12.5288181438596
MED28	10.3623963462291	9.1481805869353	10.1244860031316	9.26797169297882	9.9170315215527	9.04349266550434
FAM184B	2.66823912706601	2.9377248782957	2.62588056375734	2.91456321711591	2.71754696367613	2.8450777156545
DCAF16	7.52999943768261	7.22830268568912	7.5336210780293	7.14409223875917	7.35923681075304	6.96870449418725
NCAPG	4.2165645038972	5.45446680180723	4.64266222150628	6.14632859910278	4.29890325828248	5.45879500772831
LCORL	7.8706068044388	8.19415046207833	8.35336195971353	8.3732725099101	8.4155650790911	8.19850145178058
SLIT2	0.20567103373561	0.472790649021617	0.207738070210209	0.378318089090414	0.20712380521863	0.206846272187883
PACRGL	6.68211352068055	6.47116544094058	6.76682429802817	6.82996905478039	5.94551022886237	6.52201420923913
KCNIP4	2.35599762757954	2.12023161653595	2.38038004080635	2.29689028329063	2.57448871628068	2.35222584210108
ENSMMUG00000056032	0	0	0	0	0	0
ENSMMUG00000053542	0	0	0	0	0	0
ENSMMUG00000056216	0	0	0	0	0	0
ADGRA3	-0.308723959695528	-0.261642486852087	-0.128804944901577	-0.251362619741374	-0.307861858422461	-0.308026814080474
GBA3	0	0	0	0	0	0
PPARGC1A	0	0	0	0	0	0
DHX15	10.3996435941526	10.310064799887	10.0959687836504	10.3757220697639	10.3181246044866	10.2981996502133
SOD3	-0.0332424811386068	-0.0364638713377432	0.0415872245365621	0.0269258680813061	-0.0824327445568254	-0.0826251629560802
CCDC149	7.81088513913363	6.11318163130872	8.25440115220936	5.97438602999745	4.9772687297673	4.63902843496544
ENSMMUG00000062929	0	0	0	0	0	0
